time,vel
6.566992524439334289e-02,-1.962416883854655680e+03
6.572742955721680436e-02,-1.802045849377207560e+03
6.578493387004026582e-02,-1.597251523863205421e+03
6.584243818286372729e-02,-1.353082412559087516e+03
6.589994249568718876e-02,-1.075557671690737607e+03
6.595744680851065023e-02,-7.715187267066830827e+02
6.601495112133411169e-02,-4.484606202798653385e+02
6.607245543415757316e-02,-1.143472476066186942e+02
6.612995974698103463e-02,2.225849662528364661e+02
6.618746405980449610e-02,5.540301073280292030e+02
6.624496837262795756e-02,8.718175267034798708e+02
6.630247268545141903e-02,1.168113259986190997e+03
6.635997699827488050e-02,1.435613146964554744e+03
6.641748131109834197e-02,1.667722890753433603e+03
6.647498562392180343e-02,1.858720617681037766e+03
6.653248993674526490e-02,2.003897930558982125e+03
6.658999424956872637e-02,2.099675978147652586e+03
6.664749856239218784e-02,2.143693679520938986e+03
6.670500287521564931e-02,2.134865928459389579e+03
6.676250718803911077e-02,2.073410343041236956e+03
6.682001150086257224e-02,1.960841901011247501e+03
6.687751581368603371e-02,1.799935593174177939e+03
6.693502012650949518e-02,1.594658015466109873e+03
6.699252443933295664e-02,1.350069586067255614e+03
6.705002875215641811e-02,1.072199798060224566e+03
6.710753306497987958e-02,7.678985828532950109e+02
6.716503737780334105e-02,4.446674484967708167e+02
6.722254169062680251e-02,1.104745556001452229e+02
6.728004600345026398e-02,-2.264417104766123430e+02
6.733755031627372545e-02,-5.577758289011925399e+02
6.739505462909718692e-02,-8.753598876427075766e+02
6.745255894192064838e-02,-1.171364935470633554e+03
6.751006325474410985e-02,-1.438493978031302277e+03
6.756756756756757132e-02,-1.670161860343209128e+03
6.762507188039103279e-02,-1.860657601321451466e+03
6.768257619321449425e-02,-2.005285178528227107e+03
6.774008050603795572e-02,-2.100479292580952460e+03
6.779758481886141719e-02,-2.143893257442205595e+03
6.785508913168487866e-02,-2.134456849956022779e+03
6.791259344450834012e-02,-2.072402692547780134e+03
6.797009775733180159e-02,-1.959260518712066187e+03
6.802760207015526306e-02,-1.797819462653480514e+03
6.808510638297872453e-02,-1.592059302700708031e+03
6.814261069580218599e-02,-1.347052353452419766e+03
6.820011500862564746e-02,-1.068838425169937409e+03
6.825761932144912281e-02,-7.642759328656140951e+02
6.831512363427258427e-02,-4.408728254851065458e+02
6.837262794709604574e-02,-1.066015030458523256e+02
6.843013225991950721e-02,2.302977156793214419e+02
6.848763657274296868e-02,5.615197301023863474e+02
6.854514088556643014e-02,8.788993917341831548e+02
6.860264519838989161e-02,1.174612788057424723e+03
6.866014951121335308e-02,1.441370114390939534e+03
6.871765382403681455e-02,1.672595379148360507e+03
6.877515813686027601e-02,1.862588512470266778e+03
6.883266244968373748e-02,2.006665881995479594e+03
6.889016676250719895e-02,2.101275751834199127e+03
6.894767107533066042e-02,2.144085838496427186e+03
6.900517538815412188e-02,2.134040805382512190e+03
6.906267970097758335e-02,2.071388278505752169e+03
6.912018401380104482e-02,1.957672742118102860e+03
6.917768832662450629e-02,1.795697464721341476e+03
6.923519263944796776e-02,1.589455394048187145e+03
6.929269695227142922e-02,1.344030724561605666e+03
6.935020126509489069e-02,1.065473563990035927e+03
6.940770557791835216e-02,7.606507885667310802e+02
6.946520989074181363e-02,4.370767636292245584e+02
6.952271420356527509e-02,1.027281025841811015e+02
6.958021851638873656e-02,-2.341529692761599506e+02
6.963772282921219803e-02,-5.652617987127974857e+02
6.969522714203565950e-02,-8.824360274261754284e+02
6.975273145485912096e-02,-1.177856807146581332e+03
6.981023576768258243e-02,-1.444241546656650144e+03
6.986774008050604390e-02,-1.675023439226714572e+03
6.992524439332950537e-02,-1.864513344825650393e+03
6.998274870615296683e-02,-2.008040036454552592e+03
7.004025301897642830e-02,-2.102065353307997611e+03
7.009775733179988977e-02,-2.144271422055085168e+03
7.015526164462335124e-02,-2.133617796096684287e+03
7.021276595744681270e-02,-2.070367104225885214e+03
7.027027027027027417e-02,-1.956078576411367749e+03
7.032777458309373564e-02,-1.793569606303236696e+03
7.038527889591719711e-02,-1.586846298006814095e+03
7.044278320874065857e-02,-1.341004709256471642e+03
7.050028752156412004e-02,-1.062105225502382837e+03
7.055779183438758151e-02,-7.570231617877062718e+02
7.061529614721104298e-02,-4.332792753179934948e+02
7.067280046003450444e-02,-9.885436685634239495e+01
7.073030477285796591e-02,2.380074586851410459e+02
7.078780908568142738e-02,5.690020225197702075e+02
7.084531339850488885e-02,8.859697831765372484e+02
7.090281771132835031e-02,1.181096982150939539e+03
7.096032202415182566e-02,1.447108265457287416e+03
7.101782633697528713e-02,1.677446032654104329e+03
7.107533064979874859e-02,1.866432092105758784e+03
7.113283496262221006e-02,2.009407637420783658e+03
7.119033927544567153e-02,2.102848094425420641e+03
7.124784358826913300e-02,2.144450007512512457e+03
7.130534790109259446e-02,2.133187823479063354e+03
7.136285221391605593e-02,2.069339173040862988e+03
7.142035652673951740e-02,1.954478026794546622e+03
7.147786083956297887e-02,1.791435894343600467e+03
7.153536515238644033e-02,1.584232023091581596e+03
7.159286946520990180e-02,1.337974317412659502e+03
7.165037377803336327e-02,1.058733420699817771e+03
7.170787809085682474e-02,7.533930643676447971e+02
7.176538240368028621e-02,4.294803729448776153e+02
7.182288671650374767e-02,9.498030850470222219e+01
7.188039102932720914e-02,-2.418611713267112293e+02
7.193789534215067061e-02,-5.727403893167282831e+02
7.199539965497413208e-02,-8.895006474523538600e+02
7.205290396779759354e-02,-1.184333302495828775e+03
7.211040828062105501e-02,-1.449970261436860937e+03
7.216791259344451648e-02,-1.679863151523936722e+03
7.222541690626797795e-02,-1.868344748048396468e+03
7.228292121909143941e-02,-2.010768680430790937e+03
7.234042553191490088e-02,-2.103623972631869037e+03
7.239792984473836235e-02,-2.144621594285862102e+03
7.245543415756182382e-02,-2.132750888932947419e+03
7.251293847038528528e-02,-2.068304488305501764e+03
7.257044278320874675e-02,-1.952871098491286830e+03
7.262794709603220822e-02,-1.789296335806207026e+03
7.268545140885566969e-02,-1.581612577834670901e+03
7.274295572167913115e-02,-1.334939558920331365e+03
7.280046003450259262e-02,-1.055358160586705480e+03
7.285796434732605409e-02,-7.497605081540575611e+02
7.291546866014951556e-02,-4.256800689083149223e+02
7.297297297297297702e-02,-9.110594017286233282e+01
7.303047728579643849e-02,2.457140946237307730e+02
7.308798159861989996e-02,5.764768869028032441e+02
7.314548591144336143e-02,8.930286087301473117e+02
7.320299022426682289e-02,1.187565757619005353e+03
7.326049453709028436e-02,1.452827525254974717e+03
7.331799884991374583e-02,1.682274787947714913e+03
7.337550316273720730e-02,1.870251306411429141e+03
7.343300747556066876e-02,2.012123161042660286e+03
7.349051178838413023e-02,2.104392985395189953e+03
7.354801610120759170e-02,2.144786181815144118e+03
7.360552041403106704e-02,2.132306993884306394e+03
7.366302472685452851e-02,2.067263053396576197e+03
7.372052903967798998e-02,1.951257796745925589e+03
7.377803335250145145e-02,1.787150937673674662e+03
7.383553766532491291e-02,1.578987970784849267e+03
7.389304197814837438e-02,1.331900443683663070e+03
7.395054629097183585e-02,1.051979456178635019e+03
7.400805060379529732e-02,7.461255050020799899e+02
7.406555491661875879e-02,4.218783756108992407e+02
7.412305922944222025e-02,8.723127450513136694e+01
7.418056354226568172e-02,-2.495662160016967732e+02
7.423806785508914319e-02,-5.802115030836383767e+02
7.429557216791260466e-02,-8.965536554960801823e+02
7.435307648073606612e-02,-1.190794336971095845e+03
7.441058079355952759e-02,-1.455680047586541605e+03
7.446808510638298906e-02,-1.684680934054796126e+03
7.452558941920645053e-02,-1.872151760972591774e+03
7.458309373202991199e-02,-2.013471074835914806e+03
7.464059804485337346e-02,-2.105155130205600926e+03
7.469810235767683493e-02,-2.144943769563208662e+03
7.475560667050029640e-02,-2.131856139781855290e+03
7.481311098332375786e-02,-2.066214871713007597e+03
7.487061529614721933e-02,-1.949638126823779885e+03
7.492811960897068080e-02,-1.784999706947849745e+03
7.498562392179414227e-02,-1.576358210507896047e+03
7.504312823461760373e-02,-1.328856981621382602e+03
7.510063254744106520e-02,-1.048597318502489088e+03
7.515813686026452667e-02,-7.424880667751198189e+02
7.521564117308798814e-02,-4.180753054599978213e+02
7.527314548591144960e-02,-8.335632414721507644e+01
7.533064979873491107e-02,2.534175228886628304e+02
7.538815411155837254e-02,5.839442256707235401e+02
7.544565842438183401e-02,9.000757762456604496e+02
7.550316273720529547e-02,1.194019030015019553e+03
7.556066705002875694e-02,1.458527819121949278e+03
7.561817136285221841e-02,1.687081581992341853e+03
7.567567567567567988e-02,1.874046105529480883e+03
7.573317998849914134e-02,2.014812417411382285e+03
7.579068430132260281e-02,2.105910404575734447e+03
7.584818861414606428e-02,2.145094357015743299e+03
7.590569292696952575e-02,2.131398328097020567e+03
7.596319723979298721e-02,2.065159946675636093e+03
7.602070155261644868e-02,1.948012094010796091e+03
7.607820586543991015e-02,1.782842650649512734e+03
7.613571017826337162e-02,1.573723305586407832e+03
7.619321449108683308e-02,1.325809182666118431e+03
7.625071880391029455e-02,1.045211758596248728e+03
7.630822311673376990e-02,7.388482053442451161e+02
7.636572742955723136e-02,4.142708708674114746e+02
7.642323174238069283e-02,7.948110174532162375e+01
7.648073605520415430e-02,-2.572680027155225844e+02
7.653824036802761577e-02,-5.876750424820222634e+02
7.659574468085107724e-02,-9.035949594840016061e+02
7.665324899367453870e-02,-1.197239826226734976e+03
7.671075330649800017e-02,-1.461370830567224175e+03
7.676825761932146164e-02,-1.689476723925646638e+03
7.682576193214492311e-02,-1.875934333899662761e+03
7.688326624496838457e-02,-2.016147184391484871e+03
7.694077055779184604e-02,-2.106658806040692070e+03
7.699827487061530751e-02,-2.145237943681293928e+03
7.705577918343876898e-02,-2.130933560323914207e+03
7.711328349626223044e-02,-2.064098281727326594e+03
7.717078780908569191e-02,-1.946379703613687070e+03
7.722829212190915338e-02,-1.780679775818421376e+03
7.728579643473261485e-02,-1.571083264619647707e+03
7.734330074755607631e-02,-1.322757056764699882e+03
7.740080506037953778e-02,-1.041822787509010823e+03
7.745830937320299925e-02,-7.352059325888335479e+02
7.751581368602646072e-02,-4.104650842494540370e+02
7.757331799884992218e-02,-7.560561994685183151e+01
7.763082231167338365e-02,2.611176429156870427e+02
7.768832662449684512e-02,5.914039413413067905e+02
7.774583093732030659e-02,9.071111937257481941e+02
7.780333525014376805e-02,1.200456715094663878e+03
7.786083956296722952e-02,1.464209072643793888e+03
7.791834387579069099e-02,1.691866352037711749e+03
7.797584818861415246e-02,1.877816439920635958e+03
7.803335250143761392e-02,2.017475371419999647e+03
7.809085681426107539e-02,2.107400332157923458e+03
7.814836112708453686e-02,2.145374529091238401e+03
7.820586543990799833e-02,2.130461837979378743e+03
7.826336975273145979e-02,2.063029880332990615e+03
7.832087406555492126e-02,1.944740960960067923e+03
7.837837837837838273e-02,1.778511089513527395e+03
7.843588269120184420e-02,1.568438096223806497e+03
7.849338700402530566e-02,1.319700613878222839e+03
7.855089131684876713e-02,1.038430416301325067e+03
7.860839562967222860e-02,7.315612603957889633e+02
7.866589994249569007e-02,4.066579580267320466e+02
7.872340425531915153e-02,7.172989139987016927e+01
7.878090856814261300e-02,-2.649664309253076340e+02
7.883841288096607447e-02,-5.951309100789609374e+02
7.889591719378953594e-02,-9.106244674952797595e+02
7.895342150661299740e-02,-1.203669686120133747e+03
7.901092581943647275e-02,-1.467042536088695670e+03
7.906843013225993422e-02,-1.694250458529795196e+03
7.912593444508339569e-02,-1.879692417449997492e+03
7.918343875790685715e-02,-2.018796974162282368e+03
7.924094307073031862e-02,-2.108134980507400542e+03
7.929844738355378009e-02,-2.145504112799819268e+03
7.935595169637724156e-02,-2.129983162602918583e+03
7.941345600920070302e-02,-2.061954745979441213e+03
7.947096032202416449e-02,-1.943095871398105828e+03
7.952846463484762596e-02,-1.776336598812511056e+03
7.958596894767108743e-02,-1.565787809031601000e+03
7.964347326049454889e-02,-1.316639863981630697e+03
7.970097757331801036e-02,-1.035034656044463873e+03
7.975848188614147183e-02,-7.279142006599031447e+02
7.981598619896493330e-02,-4.028495046241640694e+02
7.987349051178839476e-02,-6.785392875318545691e+01
7.993099482461185623e-02,2.688143541834984376e+02
7.998849913743531770e-02,5.988559365316092453e+02
8.004600345025877917e-02,9.141347693266933447e+02
8.010350776308224063e-02,1.206878728817307547e+03
8.016101207590570210e-02,1.469871211654518675e+03
8.021851638872916357e-02,1.696629035620989271e+03
8.027602070155262504e-02,1.881562260365139082e+03
8.033352501437608650e-02,2.020111988305032583e+03
8.039102932719954797e-02,2.108862748691480647e+03
8.044853364002300944e-02,2.145626694384119673e+03
8.050603795284647091e-02,2.129497535756780508e+03
8.056354226566993237e-02,2.060872882175581708e+03
8.062104657849339384e-02,1.941444440296810626e+03
8.067855089131685531e-02,1.774156310812166794e+03
8.073605520414031678e-02,1.563132411692746246e+03
8.079355951696377824e-02,1.313574817064260969e+03
8.085106382978723971e-02,1.031635517821027634e+03
8.090856814261070118e-02,7.242647652839315242e+02
8.096607245543416265e-02,3.990397364713595607e+02
8.102357676825762411e-02,6.397774465673634836e+01
8.108108108108108558e-02,-2.726614001319537124e+02
8.113858539390454705e-02,-6.025790085420388777e+02
8.119608970672800852e-02,-9.176420877634533326e+02
8.125359401955146998e-02,-1.210083832712865842e+03
8.131109833237493145e-02,-1.472695090109566991e+03
8.136860264519839292e-02,-1.699002075548544099e+03
8.142610695802185439e-02,-1.883425962563651183e+03
8.148361127084531585e-02,-2.021420409556576487e+03
8.154111558366877732e-02,-2.109583634335013357e+03
8.159861989649223879e-02,-2.145742273444081093e+03
8.165612420931571414e-02,-2.129004959025846347e+03
8.171362852213917560e-02,-2.059784292452161935e+03
8.177113283496263707e-02,-1.939786673045758789e+03
8.182863714778609854e-02,-1.771970232628037138e+03
8.188614146060956001e-02,-1.560471912873341807e+03
8.194364577343302147e-02,-1.310505483129137929e+03
8.200115008625648294e-02,-1.028233012724373793e+03
8.205865439907994441e-02,-7.206129661780967126e+02
8.211615871190340588e-02,-3.952286660017993540e+02
8.217366302472686734e-02,-6.010135176075743146e+01
8.223116733755032881e-02,2.765075562155336115e+02
8.228867165037379028e-02,6.063001139597088240e+02
8.234617596319725175e-02,9.211464113591478053e+02
8.240368027602071321e-02,1.213284987346698472e+03
8.246118458884417468e-02,1.475514162237844175e+03
8.251868890166763615e-02,1.701369570567817163e+03
8.257619321449109762e-02,1.885283517963134500e+03
8.263369752731455908e-02,2.022722233646736186e+03
8.269120184013802055e-02,2.110297635085318689e+03
8.274870615296148202e-02,2.145850849602500148e+03
8.280621046578494349e-02,2.128505434017719381e+03
8.286371477860840495e-02,2.058688980361966060e+03
8.292121909143186642e-02,1.938122575055387415e+03
8.297872340425532789e-02,1.769778371394802434e+03
8.303622771707878936e-02,1.557806321256346564e+03
8.309373202990225082e-02,1.307431872193518075e+03
8.315123634272571229e-02,1.024827151859222795e+03
8.320874065554917376e-02,7.169588152607368556e+02
8.326624496837263523e-02,3.914163056535143710e+02
8.332374928119609669e-02,5.622476271646960555e+01
8.338125359401955816e-02,-2.803528098815788212e+02
8.343875790684301963e-02,-6.100192406400863092e+02
8.349626221966648110e-02,-9.246477286768628119e+02
8.355376653248994256e-02,-1.216482182271330430e+03
8.361127084531340403e-02,-1.478328418838773814e+03
8.366877515813686550e-02,-1.703731512952040930e+03
8.372627947096032697e-02,-1.887134920501163833e+03
8.378378378378378843e-02,-2.024017456326802630e+03
8.384128809660724990e-02,-2.111004748612119784e+03
8.389879240943071137e-02,-2.145952422505018149e+03
8.395629672225417284e-02,-2.127998962362653856e+03
8.401380103507763430e-02,-2.057586949479649775e+03
8.407130534790109577e-02,-1.936452151756639296e+03
8.412880966072455724e-02,-1.767580734265810861e+03
8.418631397354801871e-02,-1.555135645541213989e+03
8.424381828637148018e-02,-1.304353994288422655e+03
8.430132259919494164e-02,-1.021417946340925482e+03
8.435882691201841699e-02,-7.133023244574637829e+02
8.441633122484187846e-02,-3.876026678684451667e+02
8.447383553766533992e-02,-5.234799017542899691e+01
8.453133985048880139e-02,2.841971485807986255e+02
8.458884416331226286e-02,6.137363764455060391e+02
8.464634847613572433e-02,9.281460282897711522e+02
8.470385278895918579e-02,1.219675407052462788e+03
8.476135710178264726e-02,1.481137850727806608e+03
8.481886141460610873e-02,1.706087894992827842e+03
8.487636572742957020e-02,1.888980164135539553e+03
8.493387004025303166e-02,2.025306073369714113e+03
8.499137435307649313e-02,2.111704972607696163e+03
8.504887866589995460e-02,2.146046991820143376e+03
8.510638297872341607e-02,2.127485545713567717e+03
8.516388729154687753e-02,2.056478203401846713e+03
8.522139160437033900e-02,1.934775408601125946e+03
8.527889591719380047e-02,1.765377328413294663e+03
8.533640023001726194e-02,1.552459894443948315e+03
8.539390454284072340e-02,1.301271859458944391e+03
8.545140885566418487e-02,1.018005407295802001e+03
8.550891316848764634e-02,7.096435057018130692e+02
8.556641748131110781e-02,3.837877650931216067e+02
8.562392179413456927e-02,4.847104679021752816e+01
8.568142610695803074e-02,-2.880405597665862274e+02
8.573893041978149221e-02,-6.174515092445079745e+02
8.579643473260495368e-02,-9.316412987805091461e+02
8.585393904542841514e-02,-1.222864651268401303e+03
8.591144335825187661e-02,-1.483942448735917196e+03
8.596894767107533808e-02,-1.708438708999790379e+03
8.602645198389879955e-02,-1.890819242843959273e+03
8.608395629672226101e-02,-2.026588080569824569e+03
8.614146060954572248e-02,-2.112398304786755943e+03
8.619896492236918395e-02,-2.146134557239235619e+03
8.625646923519264542e-02,-2.126965185746094448e+03
8.631397354801610688e-02,-2.055362745747107965e+03
8.637147786083956835e-02,-1.933092351061163299e+03
8.642898217366302982e-02,-1.763168161028382201e+03
8.648648648648649129e-02,-1.549779076697370783e+03
8.654399079930995276e-02,-1.298185477764069219e+03
8.660149511213341422e-02,-1.014589545861212855e+03
8.665899942495687569e-02,-7.059823709346878786e+02
8.671650373778033716e-02,-3.799716097778416497e+02
8.677400805060379863e-02,-4.459394521360876240e+01
8.683151236342726009e-02,2.918830308955429587e+02
8.688901667625072156e-02,6.211646269124025821e+02
8.694652098907418303e-02,9.351335287419291262e+02
8.700402530189765837e-02,1.226049904510793795e+03
8.706152961472111984e-02,1.486742203710077320e+03
8.711903392754458131e-02,1.710783947300749105e+03
8.717653824036804278e-02,1.892652150624444175e+03
8.723404255319150424e-02,2.027863473743201894e+03
8.729154686601496571e-02,2.113084742886554068e+03
8.734905117883842718e-02,2.146215118476513908e+03
8.740655549166188865e-02,2.126437884158469842e+03
8.746405980448535011e-02,2.054240580155836142e+03
8.752156411730881158e-02,1.931402984629543425e+03
8.757906843013227305e-02,1.760953239320971079e+03
8.763657274295573452e-02,1.547093201050542348e+03
8.769407705577919598e-02,1.295094859276497118e+03
8.775158136860265745e-02,1.011170373185093126e+03
8.780908568142611892e-02,7.023189321047224212e+02
8.786658999424958039e-02,3.761542143770513462e+02
8.792409430707304185e-02,4.071669809889249336e+01
8.798159861989650332e-02,-2.957245494273988129e+02
8.803910293271996479e-02,-6.248757173309021482e+02
8.809660724554342626e-02,-9.386227067767512153e+02
8.815411155836688772e-02,-1.229231156384113319e+03
8.821161587119034919e-02,-1.489537106512756282e+03
8.826912018401381066e-02,-1.713123602241685376e+03
8.832662449683727213e-02,-1.894478881495009546e+03
8.838412880966073359e-02,-2.029132248727418755e+03
8.844163312248419506e-02,-2.113764284666769527e+03
8.849913743530765653e-02,-2.146288675269055602e+03
8.855664174813111800e-02,-2.125903642671625676e+03
8.861414606095457946e-02,-2.053111710290377687e+03
8.867165037377804093e-02,-1.929707314819833755e+03
8.872915468660150240e-02,-1.758732570519773390e+03
8.878665899942496387e-02,-1.544402276269243202e+03
8.884416331224842533e-02,-1.292000014082901316e+03
8.890166762507188680e-02,-1.007747900426560591e+03
8.895917193789534827e-02,-6.986532011680709502e+02
8.901667625071880974e-02,-3.723355913494239076e+02
8.907418056354227121e-02,-3.683931810019951314e+01
8.913168487636573267e-02,2.995651028246301166e+02
8.918918918918919414e-02,6.285847683883347372e+02
8.924669350201265561e-02,9.421088214974918174e+02
8.930419781483611708e-02,1.232408396505891460e+03
8.936170212765957854e-02,1.492327148022522579e+03
8.941920644048304001e-02,1.715457666186875940e+03
8.947671075330650148e-02,1.896299429493916932e+03
8.953421506612996295e-02,2.030394401381647413e+03
8.959171937895342441e-02,2.114436927909654514e+03
8.964922369177688588e-02,2.146355227376800485e+03
8.970672800460036123e-02,2.125362463029101946e+03
8.976423231742382269e-02,2.051976139834942387e+03
8.982173663024728416e-02,1.928005347165987587e+03
8.987924094307074563e-02,1.756506161872153143e+03
8.993674525589420710e-02,1.541706311135519400e+03
8.999424956871766856e-02,1.288900952283701145e+03
9.005175388154113003e-02,1.004322138755127071e+03
9.010925819436459150e-02,6.949851900881371876e+02
9.016676250718805297e-02,3.685157531573386791e+02
9.022426682001151443e-02,3.296181787166730714e+01
9.028177113283497590e-02,-3.034046785532857484e+02
9.033927544565843737e-02,-6.322917679799177222e+02
9.039677975848189884e-02,-9.455918615269381462e+02
9.045428407130536030e-02,-1.235581614506903179e+03
9.051178838412882177e-02,-1.495112319133766732e+03
9.056929269695228324e-02,-1.717786131518880666e+03
9.062679700977574471e-02,-1.898113788679634808e+03
9.068430132259920617e-02,-2.031649927586732701e+03
9.074180563542266764e-02,-2.115102670419962124e+03
9.079930994824612911e-02,-2.146414774582548034e+03
9.085681426106959058e-02,-2.124814346997140547e+03
9.091431857389305204e-02,-2.050833872495626565e+03
9.097182288671651351e-02,-1.926297087222645587e+03
9.102932719953997498e-02,-1.754274020644311577e+03
9.108683151236343645e-02,-1.539005314448164654e+03
9.114433582518689791e-02,-1.285797683993125702e+03
9.120184013801035938e-02,-1.000893099351307455e+03
9.125934445083382085e-02,-6.913149108361706112e+02
9.131684876365728232e-02,-3.646947122675616129e+02
9.137435307648074378e-02,-2.908421006813073717e+01
9.143185738930420525e-02,3.072432640823034831e+02
9.148936170212766672e-02,6.359967040071553583e+02
9.154686601495112819e-02,9.490718154975294283e+02
9.160437032777458966e-02,1.238750800030849632e+03
9.166187464059805112e-02,1.497892610756642398e+03
9.171937895342151259e-02,1.720108990638311752e+03
9.177688326624497406e-02,1.899921953130657585e+03
9.183438757906843553e-02,2.032898823245066296e+03
9.189189189189189699e-02,2.115761510024936342e+03
9.194939620471535846e-02,2.146467316691955602e+03
9.200690051753881993e-02,2.124259296364570218e+03
9.206440483036228140e-02,2.049684912000346230e+03
9.212190914318574286e-02,1.924582540564902956e+03
9.217941345600920433e-02,1.752036154121159825e+03
9.223691776883266580e-02,1.536299295022138722e+03
9.229442208165612727e-02,1.282690219339035366e+03
9.235192639447960261e-02,9.974607934060435355e+02
9.240943070730306408e-02,6.876423753904190335e+02
9.246693502012652555e-02,3.608724811503630008e+02
9.252443933294998701e-02,2.520650734447073305e+01
9.258194364577344848e-02,-3.110808468841548233e+02
9.263944795859690995e-02,-6.396995643786950723e+02
9.269695227142037142e-02,-9.525486720521594179e+02
9.275445658424383288e-02,-1.241915942734842474e+03
9.281196089706729435e-02,-1.500668013817447218e+03
9.286946520989075582e-02,-1.722426235964334410e+03
9.292696952271421729e-02,-1.901723916945897599e+03
9.298447383553767875e-02,-2.034141084280778387e+03
9.304197814836114022e-02,-2.116413444574402547e+03
9.309948246118460169e-02,-2.146512853533547514e+03
9.315698677400806316e-02,-2.123697312942861117e+03
9.321449108683152462e-02,-2.048529262098842537e+03
9.327199539965498609e-02,-1.922861712788345812e+03
9.332949971247844756e-02,-1.749792569606187726e+03
9.338700402530190903e-02,-1.533588261688835473e+03
9.344450833812537049e-02,-1.279578568462936573e+03
9.350201265094883196e-02,-9.940252321213167761e+02
9.355951696377229343e-02,-6.839675957367820729e+02
9.361702127659575490e-02,-3.570490722801984020e+02
9.367452558941921636e-02,-2.132872235636605751e+01
9.373202990224267783e-02,3.149174144341608326e+02
9.378953421506613930e-02,6.434003370097244670e+02
9.384703852788960077e-02,9.560224198435573726e+02
9.390454284071306224e-02,1.245077032288838382e+03
9.396204715353652370e-02,1.503438519258083261e+03
9.401955146635998517e-02,1.724737859934251901e+03
9.407705577918344664e-02,1.903519674244389080e+03
9.413456009200690811e-02,2.035376706639494842e+03
9.419206440483036957e-02,2.117058471940647905e+03
9.424956871765383104e-02,2.146551384958707786e+03
9.430707303047729251e-02,2.123128398566133910e+03
9.436457734330075398e-02,2.047366926562799108e+03
9.442208165612421544e-02,1.921134609509249231e+03
9.447958596894767691e-02,1.747543274421688238e+03
9.453709028177113838e-02,1.530872223296098127e+03
9.459459459459459985e-02,1.276462741520340387e+03
9.465209890741806131e-02,9.905864267094078741e+02
9.470960322024152278e-02,6.802905838682530657e+02
9.476710753306498425e-02,3.532244981351863657e+02
9.482461184588844572e-02,1.745086775915388344e+01
9.488211615871190718e-02,-3.187529542112580998e+02
9.493962047153536865e-02,-6.470990098221875542e+02
9.499712478435883012e-02,-9.594930475348166965e+02
9.505462909718230546e-02,-1.248234058376370513e+03
9.511213341000576693e-02,-1.506204118036961290e+03
9.516963772282922840e-02,-1.727043855003859790e+03
9.522714203565268987e-02,-1.905309219165450713e+03
9.528464634847615133e-02,-2.036605686288741481e+03
9.534215066129961280e-02,-2.117696590018574625e+03
9.539965497412307427e-02,-2.146582910841683770e+03
9.545715928694653574e-02,-2.122552555091095201e+03
9.551466359976999720e-02,-2.046197909185588969e+03
9.557216791259345867e-02,-1.919401236364042688e+03
9.562967222541692014e-02,-1.745288275908450032e+03
9.568717653824038161e-02,-1.528151188708062136e+03
9.574468085106384307e-02,-1.273342748679799342e+03
9.580218516388730454e-02,-9.871443883932398649e+02
9.585968947671076601e-02,-6.766113517852834320e+02
9.591719378953422748e-02,-3.493987711972486636e+02
9.597469810235768894e-02,-1.357295620882561593e+01
9.603220241518115041e-02,3.225874536979786740e+02
9.608970672800461188e-02,6.507955707452302931e+02
9.614721104082807335e-02,9.629605437990499013e+02
9.620471535365153481e-02,1.251387010694035098e+03
9.626221966647499628e-02,1.508964801127850478e+03
9.631972397929845775e-02,1.729344213647214474e+03
9.637722829212191922e-02,1.907092545868620164e+03
9.643473260494538069e-02,2.037828019217433393e+03
9.649223691776884215e-02,2.118327796725593998e+03
9.654974123059230362e-02,2.146607431079587059e+03
9.660724554341576509e-02,2.121969784397092099e+03
9.666474985623922656e-02,2.045022213782467588e+03
9.672225416906268802e-02,1.917661599010027430e+03
9.677975848188614949e-02,1.743027581425981452e+03
9.683726279470961096e-02,1.525425166805253866e+03
9.689476710753307243e-02,1.270218600124197792e+03
9.695227142035653389e-02,9.836991284063944931e+02
9.700977573317999536e-02,6.729299114956285166e+02
9.706728004600345683e-02,3.455719039521895866e+02
9.712478435882691830e-02,9.695000361436513003e+00
9.718228867165037976e-02,-3.264209003794653654e+02
9.723979298447384123e-02,-6.544900077145414343e+02
9.729729729729730270e-02,-9.664248973196441739e+02
9.735480161012076417e-02,-1.254535878951674249e+03
9.741230592294422563e-02,-1.511720559521173300e+03
9.746981023576768710e-02,-1.731638928356732549e+03
9.752731454859114857e-02,-1.908869648533897362e+03
9.758481886141461004e-02,-2.039043701436447691e+03
9.764232317423807150e-02,-2.118952090001662782e+03
9.769982748706154685e-02,-2.146624945592393942e+03
9.775733179988500832e-02,-2.121380088386070838e+03
9.781483611270846978e-02,-2.043839844190465556e+03
9.787234042553193125e-02,-1.915915703124566107e+03
9.792984473835539272e-02,-1.740761198352345218e+03
9.798734905117885419e-02,-1.522694166484133348e+03
9.804485336400231565e-02,-1.267090306049295577e+03
9.810235767682577712e-02,-9.802506579929139434e+02
9.815986198964923859e-02,-6.692462750137872263e+02
9.821736630247270006e-02,-3.417439088894748807e+02
9.827487061529616152e-02,-5.817012873186411248e+00
9.833237492811962299e-02,3.302532817451416918e+02
9.838987924094308446e-02,6.581823086728581984e+02
9.844738355376654593e-02,9.698860967902430730e+02
